acc_id,frequency,recency,T,monetary_value,p_alive,predicted_clv_6m,r_score,f_score,m_score,rfm_total,rfm_segment
278257,0.0,0.0,508.0,0.0,1.0,0.9894457461560326,3,2,2,7.0,Need Attention
278279,1.0,3.0,512.0,30000.0,0.02190307665283472,557.5600472102412,3,4,5,12.0,Loyal
278284,0.0,0.0,517.0,0.0,1.0,0.974478027357943,3,2,2,7.0,Need Attention
278286,9.0,482.0,511.0,20066.666666666668,0.9481494784160232,60829.39001133459,3,5,5,13.0,Champions
278290,0.0,0.0,517.0,0.0,1.0,0.974478027357943,3,2,2,7.0,Need Attention
278292,0.0,0.0,516.0,0.0,1.0,0.9761185667571025,3,2,2,7.0,Need Attention
278302,1.0,17.0,516.0,30000.0,0.03600743223793535,910.3338892354747,3,4,5,12.0,Loyal
278303,0.0,0.0,497.0,0.0,1.0,1.0083802282173182,3,2,2,7.0,Need Attention
278310,0.0,0.0,516.0,0.0,1.0,0.9761185667571025,3,2,2,7.0,Need Attention
278313,7.0,246.0,516.0,16071.42857142857,0.11431807421210663,4688.587997149169,3,5,5,13.0,Champions
278314,2.0,17.0,516.0,7500.0,0.009015421059064216,71.02084089475987,3,5,4,12.0,Loyal
278318,0.0,0.0,515.0,0.0,1.0,0.9777646739518786,3,2,2,7.0,Need Attention
278321,1.0,16.0,516.0,90000.0,0.034880440830341766,2645.3748205866855,3,4,5,12.0,Loyal
278335,0.0,0.0,515.0,0.0,1.0,0.9777646739518786,3,2,2,7.0,Need Attention
278338,0.0,0.0,515.0,0.0,1.0,0.9777646739518786,3,2,2,7.0,Need Attention
278339,71.0,504.0,513.0,20665.352112676057,0.9872904353505382,459988.5827144168,3,5,5,13.0,Champions
278340,0.0,0.0,515.0,0.0,1.0,0.9777646739518786,3,2,2,7.0,Need Attention
278348,0.0,0.0,515.0,0.0,1.0,0.9777646739518786,3,2,2,7.0,Need Attention
278357,1.0,96.0,514.0,30000.0,0.15956347297620277,4047.887598295237,3,4,5,12.0,Loyal
278359,1.0,175.0,514.0,10500.0,0.3080993040353241,2736.038117338689,3,4,4,11.0,Loyal
278367,3.0,414.0,490.0,17000.0,0.8426627919046614,20019.14083926981,3,5,5,13.0,Champions
278371,0.0,0.0,507.0,0.0,1.0,0.9911374404077834,3,2,2,7.0,Need Attention
278372,14.0,476.0,508.0,615000.0,0.952488112876372,2802846.027615728,3,5,5,13.0,Champions
278373,0.0,0.0,513.0,0.0,1.0,0.9810737061428121,3,2,2,7.0,Need Attention
278374,1.0,329.0,513.0,702000.0,0.5497403555479382,326872.43891523074,3,4,5,12.0,Loyal
278376,1.0,51.0,514.0,10500.0,0.08245170880070561,732.2022969989442,3,4,4,11.0,Loyal
278378,45.0,505.0,514.0,553962.6168224,0.9869056258119453,7871440.050690564,3,5,5,13.0,Champions
278380,8.0,483.0,514.0,9750.0,0.9430713371229907,26393.449737013772,3,5,4,12.0,Loyal
278385,1.0,16.0,465.0,560747.6635499999,0.04143588913298598,21448.838881695505,3,4,5,12.0,Loyal
278388,0.0,0.0,513.0,0.0,1.0,0.9810737061428121,3,2,2,7.0,Need Attention
278406,0.0,0.0,513.0,0.0,1.0,0.9810737061428121,3,2,2,7.0,Need Attention
278410,1.0,433.0,510.0,1500.0,0.6619098355451526,846.7429082187724,3,4,3,10.0,Loyal
278411,1.0,413.0,496.0,4500.0,0.6546178339837884,2571.5605689243293,3,4,4,11.0,Loyal
278415,1.0,182.0,507.0,10500.0,0.32613330086345405,2931.3644266706865,3,4,4,11.0,Loyal
278419,2.0,9.0,513.0,60000.0,0.0059559679036341245,377.2417631827798,3,5,5,13.0,Champions
278425,3.0,150.0,513.0,255000.0,0.1359335453535027,46511.33952109578,3,5,5,13.0,Champions
278428,0.0,0.0,513.0,0.0,1.0,0.9810737061428121,3,2,2,7.0,Need Attention
278441,0.0,0.0,512.0,0.0,1.0,0.982736688839421,3,2,2,7.0,Need Attention
278453,0.0,0.0,500.0,0.0,1.0,1.0031443130483513,3,2,2,7.0,Need Attention
278462,1.0,433.0,510.0,4500.0,0.6619098355451526,2537.3600239178945,3,4,4,11.0,Loyal
278463,1.0,454.0,512.0,10500.0,0.6782848076361166,6044.147788851336,3,4,4,11.0,Loyal
278464,0.0,0.0,512.0,0.0,1.0,0.982736688839421,3,2,2,7.0,Need Attention
278467,27.0,488.0,512.0,10888.888888888889,0.965112152901894,92649.09629394584,3,5,4,12.0,Loyal
278471,1.0,371.0,470.0,5000.0,0.6343356914550647,2902.1468738975063,3,4,4,11.0,Loyal
278472,0.0,0.0,490.0,0.0,1.0,1.0208140023876258,3,2,2,7.0,Need Attention
278491,2.0,404.0,511.0,20250.0,0.7687009594774754,16489.89725128968,3,5,5,13.0,Champions
278499,1.0,446.0,511.0,4500.0,0.6723629590208007,2572.989496732785,3,4,4,11.0,Loyal
278503,14.0,256.0,511.0,6642.857142857143,0.00475835808909706,150.45608586503081,3,5,4,12.0,Loyal
278507,0.0,0.0,511.0,0.0,1.0,0.984405354735972,3,2,2,7.0,Need Attention
278509,0.0,0.0,511.0,0.0,1.0,0.984405354735972,3,2,2,7.0,Need Attention
278512,0.0,0.0,503.0,0.0,1.0,0.9979628424319945,3,2,2,7.0,Need Attention
278514,13.0,84.0,510.0,12000.0,4.8789204199974844e-08,0.0026081306277044454,3,5,5,13.0,Champions
278522,1.0,266.0,510.0,4500.0,0.4653906066258773,1784.0247377300773,3,4,4,11.0,Loyal
278547,3.0,136.0,510.0,10500.0,0.10677904169432026,1512.3771583325527,3,5,4,12.0,Loyal
278574,4.0,264.0,496.0,14375.0,0.45794881482420685,11139.572886894048,3,5,5,13.0,Champions
278585,0.0,0.0,509.0,0.0,1.0,0.9877598537369808,3,2,2,7.0,Need Attention
278592,1.0,207.0,508.0,10500.0,0.3703957993407908,3323.4393769078238,3,4,4,11.0,Loyal
278602,35.0,499.0,508.0,548523.3644859429,0.9856088213172906,6162331.108201637,3,5,5,13.0,Champions
278618,0.0,0.0,508.0,0.0,1.0,0.9894457461560326,3,2,2,7.0,Need Attention
278620,2.0,318.0,505.0,338400.0,0.6493862181807986,235222.39617545292,3,5,5,13.0,Champions
278621,0.0,0.0,508.0,0.0,1.0,0.9894457461560326,3,2,2,7.0,Need Attention
278629,0.0,0.0,495.0,0.0,1.0,1.0119015131121263,3,2,2,7.0,Need Attention
278635,0.0,0.0,507.0,0.0,1.0,0.9911374404077834,3,2,2,7.0,Need Attention
278640,0.0,0.0,451.0,0.0,1.0,1.0961619134228693,3,2,2,7.0,Need Attention
278661,0.0,0.0,507.0,0.0,1.0,0.9911374404077834,3,2,2,7.0,Need Attention
278677,0.0,0.0,501.0,0.0,1.0,1.00141114911093,3,2,2,7.0,Need Attention
278679,0.0,0.0,505.0,0.0,1.0,0.9945383553237502,3,2,2,7.0,Need Attention
278683,0.0,0.0,506.0,0.0,1.0,0.9928349666681441,3,2,2,7.0,Need Attention
278686,0.0,0.0,282.0,0.0,1.0,1.6146790576538343,3,2,2,7.0,Need Attention
278691,1.0,429.0,506.0,4500.0,0.6614126504408486,2553.0832029108224,3,4,4,11.0,Loyal
278705,0.0,0.0,505.0,0.0,1.0,0.9945383553237502,3,2,2,7.0,Need Attention
278720,1.0,73.0,429.0,90000.0,0.15493455424452293,13803.656845952934,3,4,5,12.0,Loyal
278727,0.0,0.0,434.0,0.0,1.0,1.1326320802754117,3,2,2,7.0,Need Attention
278729,0.0,0.0,505.0,0.0,1.0,0.9945383553237502,3,2,2,7.0,Need Attention
278733,0.0,0.0,505.0,0.0,1.0,0.9945383553237502,3,2,2,7.0,Need Attention
278738,0.0,0.0,504.0,0.0,1.0,0.9962476369738151,3,2,2,7.0,Need Attention
278749,1.0,456.0,505.0,10500.0,0.6850695640116791,6179.014631564205,3,4,4,11.0,Loyal
278752,0.0,0.0,505.0,0.0,1.0,0.9945383553237502,3,2,2,7.0,Need Attention
278759,0.0,0.0,505.0,0.0,1.0,0.9945383553237502,3,2,2,7.0,Need Attention
278787,1.0,460.0,504.0,4500.0,0.6890182179926995,2668.9209716197383,3,4,4,11.0,Loyal
278795,6.0,121.0,504.0,41750.0,0.0047876624400972735,458.0667252665013,3,5,5,13.0,Champions
278803,0.0,0.0,504.0,0.0,1.0,0.9962476369738151,3,2,2,7.0,Need Attention
278812,1.0,21.0,503.0,4500.0,0.04241106175681587,164.56687517350082,3,4,4,11.0,Loyal
278824,1.0,371.0,500.0,30000.0,0.6093299366285885,15837.939009055459,3,4,5,12.0,Loyal
278825,2.0,350.0,384.0,4500.0,0.8291430769262481,5069.39793971245,3,5,4,12.0,Loyal
278828,2.0,322.0,409.0,5000.0,0.7689683169859216,4948.4541840312295,3,5,4,12.0,Loyal
278830,2.0,122.0,503.0,10500.0,0.16218608581251526,1829.4545350184887,3,5,4,12.0,Loyal
278838,1.0,30.0,502.0,30000.0,0.05430627634431465,1406.6074829754466,3,4,5,12.0,Loyal
278853,0.0,0.0,502.0,0.0,1.0,0.9996840027282864,3,2,2,7.0,Need Attention
278855,0.0,0.0,502.0,0.0,1.0,0.9996840027282864,3,2,2,7.0,Need Attention
278865,0.0,0.0,501.0,0.0,1.0,1.00141114911093,3,2,2,7.0,Need Attention
278866,1.0,4.0,502.0,30000.0,0.02361149608364263,611.5703250380224,3,4,5,12.0,Loyal
278871,1.0,201.0,497.0,10500.0,0.36852413517308436,3370.882320663689,3,4,4,11.0,Loyal
278872,0.0,0.0,501.0,0.0,1.0,1.00141114911093,3,2,2,7.0,Need Attention
278879,7.0,450.0,501.0,35785.71428571428,0.9168733166534936,85957.08511839203,3,5,5,13.0,Champions
278897,0.0,0.0,498.0,0.0,1.0,1.006628820573839,3,2,2,7.0,Need Attention
278908,0.0,0.0,496.0,0.0,1.0,1.0101377815304082,3,2,2,7.0,Need Attention
278910,0.0,0.0,489.0,0.0,1.0,1.0226155013111768,3,2,2,7.0,Need Attention
278927,0.0,0.0,500.0,0.0,1.0,1.0031443130483513,3,2,2,7.0,Need Attention
278933,3.0,435.0,441.0,242666.66666666666,0.9026776494452949,335753.60829524195,3,5,5,13.0,Champions
278952,0.0,0.0,500.0,0.0,1.0,1.0031443130483513,3,2,2,7.0,Need Attention
278967,0.0,0.0,499.0,0.0,1.0,1.0048835262311018,3,2,2,7.0,Need Attention
278980,0.0,0.0,499.0,0.0,1.0,1.0048835262311018,3,2,2,7.0,Need Attention
278981,6.0,444.0,499.0,17250.0,0.9071677816452397,36180.57681685478,3,5,5,13.0,Champions
278986,8.0,467.0,499.0,90562.5,0.9413236417036878,251224.3793252494,3,5,5,13.0,Champions
278988,0.0,0.0,499.0,0.0,1.0,1.0048835262311018,3,2,2,7.0,Need Attention
278993,0.0,0.0,18.0,0.0,1.0,6.9242449420529,3,2,2,7.0,Need Attention
278994,4.0,52.0,498.0,9000.0,0.0024762027773275524,37.578246358050265,3,5,4,12.0,Loyal
279001,1.0,58.0,497.0,10500.0,0.09854317873626935,901.3723317417971,3,4,4,11.0,Loyal
279009,1.0,451.0,486.0,4500.0,0.695158373476311,2780.010810666318,3,4,4,11.0,Loyal
279024,0.0,0.0,498.0,0.0,1.0,1.006628820573839,3,2,2,7.0,Need Attention
279034,1.0,105.0,497.0,5000.0,0.18479366856660845,805.121098128181,3,4,4,11.0,Loyal
279038,1.0,49.0,496.0,30000.0,0.08398431223630318,2198.4019878296,3,4,5,12.0,Loyal
279046,1.0,3.0,497.0,4500.0,0.023028741392754765,90.30491401332964,3,4,4,11.0,Loyal
279056,0.0,0.0,482.0,0.0,1.0,1.0354075105683238,3,2,2,7.0,Need Attention
279067,0.0,0.0,497.0,0.0,1.0,1.0083802282173182,3,2,2,7.0,Need Attention
279068,11.0,122.0,497.0,10500.0,2.5644772234253628e-05,1.0548147531274839,3,5,4,12.0,Loyal
279105,0.0,0.0,377.0,0.0,1.0,1.2750503485316904,3,2,2,7.0,Need Attention
279109,2.0,392.0,496.0,120000.0,0.7688031715081571,100331.79700253032,3,5,5,13.0,Champions
279125,0.0,0.0,495.0,0.0,1.0,1.0119015131121263,3,2,2,7.0,Need Attention
279128,2.0,25.0,380.0,10500.0,0.028716983200775887,413.29163895225656,3,5,4,12.0,Loyal
279137,1.0,136.0,495.0,10500.0,0.24663950536355841,2264.0038369708996,3,4,4,11.0,Loyal
279139,1.0,227.0,494.0,147000.0,0.41642824343825413,53598.85146011033,3,4,5,12.0,Loyal
279142,1.0,10.0,495.0,4500.0,0.03047849210589403,119.9420644628933,3,4,4,11.0,Loyal
279156,18.0,478.0,494.0,10500.0,0.972728684095703,63282.08608897405,3,5,4,12.0,Loyal
279171,2.0,59.0,101.0,10500.0,0.6913756215251545,27066.631755804035,3,5,4,12.0,Loyal
279174,0.0,0.0,494.0,0.0,1.0,1.0136714557937003,3,2,2,7.0,Need Attention
279193,0.0,0.0,471.0,0.0,1.0,1.0561735593286734,3,2,2,7.0,Need Attention
279196,0.0,0.0,493.0,0.0,1.0,1.015447642640651,3,2,2,7.0,Need Attention
279205,0.0,0.0,490.0,0.0,1.0,1.0208140023876258,3,2,2,7.0,Need Attention
279209,4.0,475.0,492.0,4025.0,0.919120349556077,6305.841904567711,3,5,3,11.0,Loyal
279231,0.0,0.0,492.0,0.0,1.0,1.0172301069548881,3,2,2,7.0,Need Attention
279233,1.0,403.0,492.0,180000.0,0.6483510652051848,102547.35744748173,3,4,5,12.0,Loyal
279238,1.0,26.0,491.0,60000.0,0.05075285107070692,2680.6516206764536,3,4,5,12.0,Loyal
279240,0.0,0.0,491.0,0.0,1.0,1.0190188822768451,3,2,2,7.0,Need Attention
279242,0.0,0.0,492.0,0.0,1.0,1.0172301069548881,3,2,2,7.0,Need Attention
279245,1.0,15.0,492.0,360000.0,0.036552217005933633,11562.583800825589,3,4,5,12.0,Loyal
279263,1.0,71.0,491.0,4500.0,0.12339073111664883,489.0473200705958,3,4,4,11.0,Loyal
279265,0.0,0.0,491.0,0.0,1.0,1.0190188822768451,3,2,2,7.0,Need Attention
279269,2.0,87.0,491.0,20250.0,0.09323846240359226,2071.8734046259965,3,5,5,13.0,Champions
279282,0.0,0.0,490.0,0.0,1.0,1.0208140023876258,3,2,2,7.0,Need Attention
279283,0.0,0.0,490.0,0.0,1.0,1.0208140023876258,3,2,2,7.0,Need Attention
279311,1.0,322.0,487.0,4500.0,0.5630611794091713,2247.691009601011,3,4,4,11.0,Loyal
279314,0.0,0.0,490.0,0.0,1.0,1.0208140023876258,3,2,2,7.0,Need Attention
279321,0.0,0.0,490.0,0.0,1.0,1.0208140023876258,3,2,2,7.0,Need Attention
279325,0.0,0.0,490.0,0.0,1.0,1.0208140023876258,3,2,2,7.0,Need Attention
279342,1.0,422.0,464.0,4500.0,0.6879521799475715,2864.760436595981,3,4,4,11.0,Loyal
279365,0.0,0.0,484.0,0.0,1.0,1.0317198862364756,3,2,2,7.0,Need Attention
279378,3.0,424.0,488.0,9660.0,0.855313450600259,11588.556037035098,3,5,4,12.0,Loyal
279412,0.0,0.0,486.0,0.0,1.0,1.0280586148868691,3,2,2,7.0,Need Attention
279437,0.0,0.0,486.0,0.0,1.0,1.0280586148868691,3,2,2,7.0,Need Attention
279439,0.0,0.0,486.0,0.0,1.0,1.0280586148868691,3,2,2,7.0,Need Attention
279447,0.0,0.0,486.0,0.0,1.0,1.0280586148868691,3,2,2,7.0,Need Attention
279451,0.0,0.0,486.0,0.0,1.0,1.0280586148868691,3,2,2,7.0,Need Attention
279457,2.0,250.0,391.0,50250.0,0.6648635302862967,44684.52879391476,3,5,5,13.0,Champions
279460,0.0,0.0,485.0,0.0,1.0,1.0298859742352284,3,2,2,7.0,Need Attention
279471,4.0,70.0,485.0,10500.0,0.006622933815133661,120.03342947116504,3,5,4,12.0,Loyal
279477,0.0,0.0,477.0,0.0,1.0,1.0447437617787783,3,2,2,7.0,Need Attention
279481,0.0,0.0,485.0,0.0,1.0,1.0298859742352284,3,2,2,7.0,Need Attention
279482,1.0,31.0,485.0,4500.0,0.058880437637865164,235.8939938628235,3,4,4,11.0,Loyal
279496,0.0,0.0,484.0,0.0,1.0,1.0317198862364756,3,2,2,7.0,Need Attention
279497,0.0,0.0,481.0,0.0,1.0,1.0372612947334794,3,2,2,7.0,Need Attention
279500,0.0,0.0,484.0,0.0,1.0,1.0317198862364756,3,2,2,7.0,Need Attention
279511,0.0,0.0,473.0,0.0,1.0,1.0523357424388342,3,2,2,7.0,Need Attention
279521,0.0,0.0,484.0,0.0,1.0,1.0317198862364756,3,2,2,7.0,Need Attention
279539,0.0,0.0,483.0,0.0,1.0,1.0335603864185987,3,2,2,7.0,Need Attention
279540,0.0,0.0,482.0,0.0,1.0,1.0354075105683238,3,2,2,7.0,Need Attention
279551,7.0,386.0,483.0,60000.0,0.8272484544402945,134317.4091160549,3,5,5,13.0,Champions
279557,0.0,0.0,482.0,0.0,1.0,1.0354075105683238,3,2,2,7.0,Need Attention
279560,0.0,0.0,483.0,0.0,1.0,1.0335603864185987,3,2,2,7.0,Need Attention
279567,1.0,97.0,482.0,10500.0,0.17695367989864746,1662.6464448825873,3,4,4,11.0,Loyal
279578,0.0,0.0,482.0,0.0,1.0,1.0354075105683238,3,2,2,7.0,Need Attention
279579,5.0,423.0,468.0,42300.0,0.9074105934512395,81093.7994069561,3,5,5,13.0,Champions
279581,0.0,0.0,482.0,0.0,1.0,1.0354075105683238,3,2,2,7.0,Need Attention
279596,7.0,398.0,476.0,18857.14285714286,0.8688215520150694,44911.8776669333,3,5,5,13.0,Champions
279612,0.0,0.0,480.0,0.0,1.0,1.039121775225402,3,2,2,7.0,Need Attention
279628,0.0,0.0,480.0,0.0,1.0,1.039121775225402,3,2,2,7.0,Need Attention
279654,0.0,0.0,479.0,0.0,1.0,1.0409889886213552,3,2,2,7.0,Need Attention
279655,0.0,0.0,212.0,0.0,1.0,2.012225775742602,3,2,2,7.0,Need Attention
279662,1.0,47.0,99.0,1200.0,0.5200291967660379,1876.9850426701882,3,4,3,10.0,Loyal
279663,1.0,37.0,479.0,10500.0,0.06919621140942225,653.7227731283351,3,4,4,11.0,Loyal
279665,0.0,0.0,479.0,0.0,1.0,1.0409889886213552,3,2,2,7.0,Need Attention
279666,0.0,0.0,479.0,0.0,1.0,1.0409889886213552,3,2,2,7.0,Need Attention
279678,1.0,385.0,432.0,4500.0,0.6807652372854371,3016.0271367770865,3,4,4,11.0,Loyal
279683,0.0,0.0,478.0,0.0,1.0,1.0428629717669806,3,2,2,7.0,Need Attention
279693,6.0,212.0,478.0,15750.0,0.12716924228593332,4810.511052177293,3,5,5,13.0,Champions
279708,3.0,255.0,469.0,8500.0,0.5422938294084242,6695.313321787911,3,5,4,12.0,Loyal
279723,3.0,348.0,478.0,12000.0,0.7613389401383162,13049.809656600337,3,5,5,13.0,Champions
279737,0.0,0.0,477.0,0.0,1.0,1.0447437617787783,3,2,2,7.0,Need Attention
279738,0.0,0.0,461.0,0.0,1.0,1.0757935126416471,3,2,2,7.0,Need Attention
279741,4.0,395.0,477.0,292500.0,0.8518015624570404,436389.57039440545,3,5,5,13.0,Champions
279744,0.0,0.0,477.0,0.0,1.0,1.0447437617787783,3,2,2,7.0,Need Attention
279746,0.0,0.0,477.0,0.0,1.0,1.0447437617787783,3,2,2,7.0,Need Attention
279748,2.0,16.0,476.0,4500.0,0.01059374931353615,53.77118854505793,3,5,4,12.0,Loyal
279757,1.0,330.0,477.0,4500.0,0.5817410329109491,2364.789438362394,3,4,4,11.0,Loyal
279758,0.0,0.0,477.0,0.0,1.0,1.0447437617787783,3,2,2,7.0,Need Attention
279763,0.0,0.0,476.0,0.0,1.0,1.046631396046613,3,2,2,7.0,Need Attention
279778,0.0,0.0,476.0,0.0,1.0,1.046631396046613,3,2,2,7.0,Need Attention
279779,0.0,0.0,476.0,0.0,1.0,1.046631396046613,3,2,2,7.0,Need Attention
279786,0.0,0.0,472.0,0.0,1.0,1.0542511331860056,3,2,2,7.0,Need Attention
279801,3.0,300.0,475.0,10500.0,0.6620710093422876,9985.032851113436,3,5,4,12.0,Loyal
279809,4.0,438.0,475.0,4500.0,0.9025508104517312,7141.061433828657,3,5,4,12.0,Loyal
279814,1.0,166.0,473.0,4500.0,0.32179675004555885,1317.7652768325634,3,4,4,11.0,Loyal
279820,0.0,0.0,475.0,0.0,1.0,1.048525912236245,3,2,2,7.0,Need Attention
279823,0.0,0.0,475.0,0.0,1.0,1.048525912236245,3,2,2,7.0,Need Attention
279934,5.0,162.0,473.0,16500.0,0.06678548160454753,2306.490872783187,3,5,5,13.0,Champions
279968,0.0,0.0,473.0,0.0,1.0,1.0523357424388342,3,2,2,7.0,Need Attention
279980,0.0,0.0,473.0,0.0,1.0,1.0523357424388342,3,2,2,7.0,Need Attention
280070,0.0,0.0,471.0,0.0,1.0,1.0561735593286734,3,2,2,7.0,Need Attention
280071,1.0,361.0,465.0,6300.0,0.6279326441929197,3653.3115889796613,3,4,4,11.0,Loyal
280072,15.0,456.0,472.0,11200.0,0.9694999249177264,59104.421963484725,3,5,4,12.0,Loyal
280075,0.0,0.0,414.0,0.0,1.0,1.178799991297865,3,2,2,7.0,Need Attention
280077,2.0,15.0,472.0,155250.0,0.010290648757515371,1814.9226717535926,3,5,5,13.0,Champions
280084,1.0,156.0,472.0,4500.0,0.30269153421196615,1241.8204569735408,3,4,4,11.0,Loyal
280088,0.0,0.0,472.0,0.0,1.0,1.0542511331860056,3,2,2,7.0,Need Attention
280093,2.0,122.0,471.0,7500.0,0.18720499016513173,1598.233523208803,3,5,4,12.0,Loyal
280096,0.0,0.0,471.0,0.0,1.0,1.0561735593286734,3,2,2,7.0,Need Attention
280097,4.0,363.0,471.0,10500.0,0.8075383105952327,15018.626307875966,3,5,4,12.0,Loyal
280099,1.0,453.0,470.0,4500.0,0.7087655502195314,2918.568565163365,3,4,4,11.0,Loyal
280105,0.0,0.0,462.0,0.0,1.0,1.0737985338584317,3,2,2,7.0,Need Attention
280132,0.0,0.0,466.0,0.0,1.0,1.0658925991912949,3,2,2,7.0,Need Attention
280154,0.0,0.0,466.0,0.0,1.0,1.0658925991912949,3,2,2,7.0,Need Attention
280158,0.0,0.0,470.0,0.0,1.0,1.0581030599511005,3,2,2,7.0,Need Attention
280160,0.0,0.0,471.0,0.0,1.0,1.0561735593286734,3,2,2,7.0,Need Attention
280169,0.0,0.0,471.0,0.0,1.0,1.0561735593286734,3,2,2,7.0,Need Attention
280175,0.0,0.0,462.0,0.0,1.0,1.0737985338584317,3,2,2,7.0,Need Attention
280192,1.0,450.0,470.0,4500.0,0.7064153926631797,2908.8910406772707,3,4,4,11.0,Loyal
280195,0.0,0.0,428.0,0.0,1.0,1.146095058420178,3,2,2,7.0,Need Attention
280202,2.0,376.0,470.0,819000.0,0.7748402211304127,723592.0385688175,3,5,5,13.0,Champions
280203,3.0,17.0,470.0,6500.0,0.002049976055045689,19.31879721545672,3,5,4,12.0,Loyal
280208,2.0,394.0,470.0,4500.0,0.7952782101857683,4081.797428510456,3,5,4,12.0,Loyal
280209,2.0,138.0,468.0,225000.0,0.23471159226677055,60442.094476152946,3,5,5,13.0,Champions
280220,0.0,0.0,469.0,0.0,1.0,1.0600396744292602,3,2,2,7.0,Need Attention
280238,1.0,153.0,469.0,4500.0,0.2989534052751181,1233.3247642871945,3,4,4,11.0,Loyal
280239,0.0,0.0,468.0,0.0,1.0,1.0619834424335775,3,2,2,7.0,Need Attention
280240,1.0,452.0,469.0,4500.0,0.7087395227742563,2923.887098934913,3,4,4,11.0,Loyal
280241,0.0,0.0,469.0,0.0,1.0,1.0600396744292602,3,2,2,7.0,Need Attention
280247,1.0,284.0,468.0,4500.0,0.5288525313546912,2185.8315947887095,3,4,4,11.0,Loyal
280248,1.0,165.0,468.0,4500.0,0.3238011720482718,1338.3217254906856,3,4,4,11.0,Loyal
280261,2.0,312.0,468.0,4500.0,0.6833315733975028,3520.357720647396,3,5,4,12.0,Loyal
280263,3.0,447.0,467.0,37000.0,0.8928706642103118,48161.971241227904,3,5,5,13.0,Champions
280288,0.0,0.0,443.0,0.0,1.0,1.1130249482045695,3,2,2,7.0,Need Attention
280291,0.0,0.0,409.0,0.0,1.0,1.1909413748789093,3,2,2,7.0,Need Attention
280297,0.0,0.0,314.0,0.0,1.0,1.4814978653441486,3,2,2,7.0,Need Attention
280299,1.0,431.0,468.0,4500.0,0.6924834195422014,2862.1440714774444,3,4,4,11.0,Loyal
280328,0.0,0.0,467.0,0.0,1.0,1.0639344039316987,3,2,2,7.0,Need Attention
280329,0.0,0.0,467.0,0.0,1.0,1.0639344039316987,3,2,2,7.0,Need Attention
280330,0.0,0.0,467.0,0.0,1.0,1.0639344039316987,3,2,2,7.0,Need Attention
280338,0.0,0.0,461.0,0.0,1.0,1.0757935126416471,3,2,2,7.0,Need Attention
280375,0.0,0.0,465.0,0.0,1.0,1.0678580687828996,3,2,2,7.0,Need Attention
280387,0.0,0.0,466.0,0.0,1.0,1.0658925991912949,3,2,2,7.0,Need Attention
280400,0.0,0.0,464.0,0.0,1.0,1.0698308535827707,3,2,2,7.0,Need Attention
280401,0.0,0.0,465.0,0.0,1.0,1.0678580687828996,3,2,2,7.0,Need Attention
280408,2.0,301.0,377.0,7500.0,0.7760936237689323,8032.697584008608,3,5,4,12.0,Loyal
280409,6.0,426.0,464.0,41000.0,0.9227392161388972,93275.24285848915,3,5,5,13.0,Champions
280411,0.0,0.0,465.0,0.0,1.0,1.0678580687828996,3,2,2,7.0,Need Attention
280421,0.0,0.0,465.0,0.0,1.0,1.0678580687828996,3,2,2,7.0,Need Attention
280442,1.0,356.0,464.0,4500.0,0.6233276737216163,2595.6520100702073,3,4,4,11.0,Loyal
280443,0.0,0.0,461.0,0.0,1.0,1.0757935126416471,3,2,2,7.0,Need Attention
280451,10.0,377.0,463.0,24900.0,0.8192332993320712,78123.39537328988,3,5,5,13.0,Champions
280458,1.0,119.0,455.0,225000.0,0.23847075100688245,50476.991939256564,3,4,5,12.0,Loyal
280459,0.0,0.0,464.0,0.0,1.0,1.0698308535827707,3,2,2,7.0,Need Attention
280460,0.0,0.0,464.0,0.0,1.0,1.0698308535827707,3,2,2,7.0,Need Attention
280470,0.0,0.0,464.0,0.0,1.0,1.0698308535827707,3,2,2,7.0,Need Attention
280472,1.0,2.0,463.0,4500.0,0.024847427478022578,103.66384885119436,3,4,4,11.0,Loyal
280477,1.0,231.0,463.0,4500.0,0.4505407804790218,1879.6630520478068,3,4,4,11.0,Loyal
280479,0.0,0.0,461.0,0.0,1.0,1.0757935126416471,3,2,2,7.0,Need Attention
280482,0.0,0.0,461.0,0.0,1.0,1.0757935126416471,3,2,2,7.0,Need Attention
280510,0.0,0.0,462.0,0.0,1.0,1.0737985338584317,3,2,2,7.0,Need Attention
280520,0.0,0.0,462.0,0.0,1.0,1.0737985338584317,3,2,2,7.0,Need Attention
280534,2.0,57.0,460.0,7500.0,0.05345830655951665,465.93340594339645,3,5,4,12.0,Loyal
280558,0.0,0.0,461.0,0.0,1.0,1.0757935126416471,3,2,2,7.0,Need Attention
280559,1.0,458.0,459.0,4500.0,0.7208638979255924,3030.2475774196564,3,4,4,11.0,Loyal
280566,0.0,0.0,461.0,0.0,1.0,1.0757935126416471,3,2,2,7.0,Need Attention
280573,6.0,250.0,413.0,30000.0,0.48940065703791497,40077.51107580609,3,5,5,13.0,Champions
280592,0.0,0.0,460.0,0.0,1.0,1.077795973253954,3,2,2,7.0,Need Attention
280595,0.0,0.0,458.0,0.0,1.0,1.0818235100857685,3,2,2,7.0,Need Attention
280603,0.0,0.0,460.0,0.0,1.0,1.077795973253954,3,2,2,7.0,Need Attention
280604,0.0,0.0,460.0,0.0,1.0,1.077795973253954,3,2,2,7.0,Need Attention
