payment_date,acc_id,sms_volume,product_name,amount,uid,credit_type
2025-01-07,ACC_07733,0,Email Pro,990,PAY_00032453,Email
2025-01-07,ACC_06475,1000,SMS S,350,PAY_00027234,SMS
2025-01-07,ACC_09838,5000,SMS M,1500,PAY_00041430,SMS
2025-01-07,ACC_06985,0,Email Basic,500,PAY_00029403,Email
2025-01-07,ACC_05151,50000,SMS Enterprise,12000,PAY_00021677,SMS
2025-01-07,ACC_05133,5000,SMS M,1500,PAY_00021616,SMS
2025-01-07,ACC_03009,0,Email Basic,500,PAY_00012827,Email
2025-01-07,ACC_04720,10000,SMS L,2800,PAY_00019915,SMS
2025-01-07,ACC_03326,50000,SMS Enterprise,12000,PAY_00014126,SMS
2025-01-07,ACC_05916,10000,SMS L,2800,PAY_00024895,SMS
2025-01-07,ACC_05386,50000,SMS Enterprise,12000,PAY_00022677,SMS
2025-01-07,ACC_03475,1000,SMS S,350,PAY_00014716,SMS
2025-01-07,ACC_08815,5000,SMS M,1500,PAY_00037086,SMS
2025-01-07,ACC_01701,50000,SMS Enterprise,12000,PAY_00007197,SMS
2025-01-08,ACC_06538,10000,SMS L,2800,PAY_00027485,SMS
2025-01-08,ACC_01828,0,Email Basic,500,PAY_00007736,Email
2025-01-08,ACC_08324,0,Email Basic,500,PAY_00035026,Email
2025-01-08,ACC_07348,0,Email Pro,990,PAY_00030866,Email
2025-01-08,ACC_03735,10000,SMS L,2800,PAY_00015750,SMS
2025-01-08,ACC_07221,50000,SMS Enterprise,12000,PAY_00030354,SMS
2025-01-08,ACC_08564,1000,SMS S,350,PAY_00036026,SMS
2025-01-08,ACC_01554,0,Email Basic,500,PAY_00006531,Email
2025-01-08,ACC_06746,0,Email Pro,990,PAY_00028382,Email
2025-01-08,ACC_09231,0,Email Pro,990,PAY_00038883,Email
2025-01-08,ACC_07520,10000,SMS L,2800,PAY_00031569,SMS
2025-01-08,ACC_04928,0,Email Pro,990,PAY_00020780,Email
2025-01-08,ACC_06660,0,Email Basic,500,PAY_00028012,Email
2025-01-08,ACC_04325,10000,SMS L,2800,PAY_00018234,SMS
2025-01-08,ACC_07088,5000,SMS M,1500,PAY_00029812,SMS
2025-01-08,ACC_07911,10000,SMS L,2800,PAY_00033231,SMS
2025-01-08,ACC_03205,1000,SMS S,350,PAY_00013626,SMS
2025-01-08,ACC_05971,50000,SMS Enterprise,12000,PAY_00025122,SMS
2025-01-08,ACC_01634,50000,SMS Enterprise,12000,PAY_00006862,SMS
2025-01-08,ACC_04264,1000,SMS S,350,PAY_00017989,SMS
2025-01-08,ACC_04681,0,Email Pro,990,PAY_00019737,Email
2025-01-08,ACC_08019,50000,SMS Enterprise,12000,PAY_00033726,SMS
2025-01-08,ACC_02286,0,Email Pro,990,PAY_00009724,Email
2025-01-08,ACC_01195,1000,SMS S,350,PAY_00004947,SMS
2025-01-08,ACC_07395,0,Email Basic,500,PAY_00031044,Email
2025-01-08,ACC_08028,1000,SMS S,350,PAY_00033764,SMS
2025-01-08,ACC_09375,0,Email Pro,990,PAY_00039490,Email
2025-01-08,ACC_02816,1000,SMS S,350,PAY_00012027,SMS
2025-01-08,ACC_00890,50000,SMS Enterprise,12000,PAY_00003684,SMS
2025-01-08,ACC_05483,50000,SMS Enterprise,12000,PAY_00023075,SMS
2025-01-08,ACC_03026,0,Email Pro,990,PAY_00012894,Email
2025-01-08,ACC_07785,10000,SMS L,2800,PAY_00032665,SMS
2025-01-08,ACC_07617,1000,SMS S,350,PAY_00031985,SMS
2025-01-09,ACC_01664,10000,SMS L,2800,PAY_00007021,SMS
2025-01-09,ACC_01692,0,Email Pro,990,PAY_00007153,Email
2025-01-09,ACC_09534,50000,SMS Enterprise,12000,PAY_00040155,SMS
2025-01-09,ACC_01324,1000,SMS S,350,PAY_00005519,SMS
2025-01-09,ACC_04138,5000,SMS M,1500,PAY_00017455,SMS
2025-01-09,ACC_02580,0,Email Basic,500,PAY_00011029,Email
2025-01-09,ACC_09371,10000,SMS L,2800,PAY_00039469,SMS
2025-01-09,ACC_07918,50000,SMS Enterprise,12000,PAY_00033277,SMS
2025-01-09,ACC_00450,5000,SMS M,1500,PAY_00001891,SMS
2025-01-09,ACC_01441,0,Email Pro,990,PAY_00006043,Email
2025-01-09,ACC_06550,1000,SMS S,350,PAY_00027532,SMS
2025-01-09,ACC_02799,10000,SMS L,2800,PAY_00011947,SMS
2025-01-09,ACC_02816,5000,SMS M,1500,PAY_00012025,SMS
2025-01-09,ACC_00640,0,Email Basic,500,PAY_00002673,Email
2025-01-09,ACC_09230,0,Email Basic,500,PAY_00038877,Email
2025-01-09,ACC_09943,5000,SMS M,1500,PAY_00041870,SMS
2025-01-09,ACC_00485,10000,SMS L,2800,PAY_00002035,SMS
2025-01-09,ACC_07409,0,Email Basic,500,PAY_00031106,Email
2025-01-09,ACC_00965,0,Email Pro,990,PAY_00004016,Email
2025-01-09,ACC_08142,10000,SMS L,2800,PAY_00034248,SMS
2025-01-09,ACC_03526,50000,SMS Enterprise,12000,PAY_00014925,SMS
2025-01-09,ACC_05768,50000,SMS Enterprise,12000,PAY_00024254,SMS
2025-01-09,ACC_02827,50000,SMS Enterprise,12000,PAY_00012067,SMS
2025-01-09,ACC_03064,50000,SMS Enterprise,12000,PAY_00013048,SMS
2025-01-09,ACC_00560,1000,SMS S,350,PAY_00002347,SMS
2025-01-09,ACC_01750,5000,SMS M,1500,PAY_00007391,SMS
2025-01-09,ACC_00170,10000,SMS L,2800,PAY_00000737,SMS
2025-01-09,ACC_00801,5000,SMS M,1500,PAY_00003330,SMS
2025-01-09,ACC_06322,5000,SMS M,1500,PAY_00026620,SMS
2025-01-09,ACC_04146,0,Email Pro,990,PAY_00017487,Email
2025-01-10,ACC_07406,5000,SMS M,1500,PAY_00031092,SMS
2025-01-10,ACC_06524,1000,SMS S,350,PAY_00027429,SMS
2025-01-10,ACC_04864,1000,SMS S,350,PAY_00020520,SMS
2025-01-10,ACC_01671,0,Email Basic,500,PAY_00007050,Email
2025-01-10,ACC_09213,0,Email Pro,990,PAY_00038794,Email
2025-01-10,ACC_08374,10000,SMS L,2800,PAY_00035221,SMS
2025-01-10,ACC_08723,10000,SMS L,2800,PAY_00036733,SMS
2025-01-10,ACC_04212,5000,SMS M,1500,PAY_00017773,SMS
2025-01-10,ACC_04763,0,Email Pro,990,PAY_00020084,Email
2025-01-10,ACC_02011,50000,SMS Enterprise,12000,PAY_00008525,SMS
2025-01-10,ACC_08646,0,Email Basic,500,PAY_00036385,Email
2025-01-10,ACC_02764,5000,SMS M,1500,PAY_00011799,SMS
2025-01-10,ACC_02664,0,Email Pro,990,PAY_00011382,Email
2025-01-10,ACC_09961,0,Email Pro,990,PAY_00041943,Email
2025-01-10,ACC_09261,1000,SMS S,350,PAY_00038996,SMS
2025-01-10,ACC_08165,0,Email Basic,500,PAY_00034351,Email
2025-01-10,ACC_01628,50000,SMS Enterprise,12000,PAY_00006833,SMS
2025-01-10,ACC_04428,0,Email Pro,990,PAY_00018694,Email
2025-01-10,ACC_09368,50000,SMS Enterprise,12000,PAY_00039454,SMS
2025-01-10,ACC_01518,50000,SMS Enterprise,12000,PAY_00006355,SMS
2025-01-10,ACC_00909,0,Email Pro,990,PAY_00003781,Email
2025-01-10,ACC_06470,5000,SMS M,1500,PAY_00027217,SMS
2025-01-10,ACC_06089,5000,SMS M,1500,PAY_00025631,SMS
2025-01-10,ACC_04104,0,Email Pro,990,PAY_00017312,Email
2025-01-10,ACC_04913,1000,SMS S,350,PAY_00020724,SMS
2025-01-10,ACC_01432,50000,SMS Enterprise,12000,PAY_00006013,SMS
2025-01-10,ACC_09183,10000,SMS L,2800,PAY_00038673,SMS
2025-01-10,ACC_03061,0,Email Pro,990,PAY_00013034,Email
2025-01-10,ACC_06706,5000,SMS M,1500,PAY_00028214,SMS
2025-01-10,ACC_02709,0,Email Basic,500,PAY_00011570,Email
2025-01-10,ACC_09041,10000,SMS L,2800,PAY_00038062,SMS
2025-01-10,ACC_09025,0,Email Basic,500,PAY_00037995,Email
2025-01-10,ACC_06729,50000,SMS Enterprise,12000,PAY_00028315,SMS
2025-01-10,ACC_03363,5000,SMS M,1500,PAY_00014280,SMS
2025-01-11,ACC_04162,0,Email Basic,500,PAY_00017545,Email
2025-01-11,ACC_07389,0,Email Basic,500,PAY_00031020,Email
2025-01-11,ACC_04153,0,Email Basic,500,PAY_00017514,Email
2025-01-11,ACC_01134,0,Email Basic,500,PAY_00004704,Email
2025-01-11,ACC_09642,50000,SMS Enterprise,12000,PAY_00040572,SMS
2025-01-11,ACC_00055,1000,SMS S,350,PAY_00000221,SMS
2025-01-11,ACC_05035,1000,SMS S,350,PAY_00021244,SMS
2025-01-11,ACC_00034,0,Email Pro,990,PAY_00000137,Email
2025-01-11,ACC_07804,0,Email Basic,500,PAY_00032753,Email
2025-01-11,ACC_00614,50000,SMS Enterprise,12000,PAY_00002558,SMS
2025-01-11,ACC_03726,0,Email Basic,500,PAY_00015720,Email
2025-01-11,ACC_00845,0,Email Basic,500,PAY_00003495,Email
2025-01-11,ACC_02241,0,Email Basic,500,PAY_00009515,Email
2025-01-11,ACC_04763,5000,SMS M,1500,PAY_00020083,SMS
2025-01-11,ACC_02213,1000,SMS S,350,PAY_00009393,SMS
2025-01-11,ACC_09623,1000,SMS S,350,PAY_00040485,SMS
2025-01-11,ACC_02548,1000,SMS S,350,PAY_00010882,SMS
2025-01-11,ACC_00973,1000,SMS S,350,PAY_00004050,SMS
2025-01-11,ACC_04480,0,Email Basic,500,PAY_00018908,Email
2025-01-11,ACC_01496,0,Email Pro,990,PAY_00006276,Email
2025-01-11,ACC_03868,0,Email Pro,990,PAY_00016314,Email
2025-01-11,ACC_07046,50000,SMS Enterprise,12000,PAY_00029654,SMS
2025-01-11,ACC_02826,5000,SMS M,1500,PAY_00012061,SMS
2025-01-11,ACC_00383,0,Email Basic,500,PAY_00001611,Email
2025-01-11,ACC_03735,0,Email Pro,990,PAY_00015748,Email
2025-01-11,ACC_09005,10000,SMS L,2800,PAY_00037915,SMS
2025-01-11,ACC_03902,10000,SMS L,2800,PAY_00016459,SMS
2025-01-11,ACC_07462,5000,SMS M,1500,PAY_00031334,SMS
2025-01-11,ACC_00642,50000,SMS Enterprise,12000,PAY_00002681,SMS
2025-01-11,ACC_04625,1000,SMS S,350,PAY_00019527,SMS
2025-01-11,ACC_05582,0,Email Basic,500,PAY_00023506,Email
2025-01-11,ACC_00877,10000,SMS L,2800,PAY_00003626,SMS
2025-01-11,ACC_03872,1000,SMS S,350,PAY_00016326,SMS
2025-01-11,ACC_08476,0,Email Basic,500,PAY_00035662,Email
2025-01-12,ACC_08924,50000,SMS Enterprise,12000,PAY_00037573,SMS
2025-01-12,ACC_01800,0,Email Pro,990,PAY_00007624,Email
2025-01-12,ACC_04461,50000,SMS Enterprise,12000,PAY_00018831,SMS
2025-01-12,ACC_03316,1000,SMS S,350,PAY_00014086,SMS
2025-01-12,ACC_06664,1000,SMS S,350,PAY_00028036,SMS
2025-01-12,ACC_03913,50000,SMS Enterprise,12000,PAY_00016511,SMS
2025-01-12,ACC_02968,0,Email Pro,990,PAY_00012654,Email
2025-01-12,ACC_01682,10000,SMS L,2800,PAY_00007099,SMS
2025-01-12,ACC_04231,0,Email Pro,990,PAY_00017853,Email
2025-01-12,ACC_02097,5000,SMS M,1500,PAY_00008921,SMS
2025-01-12,ACC_02962,0,Email Basic,500,PAY_00012629,Email
2025-01-12,ACC_03302,0,Email Pro,990,PAY_00014029,Email
2025-01-12,ACC_01175,0,Email Basic,500,PAY_00004865,Email
2025-01-12,ACC_05849,1000,SMS S,350,PAY_00024648,SMS
2025-01-12,ACC_00333,1000,SMS S,350,PAY_00001429,SMS
2025-01-12,ACC_05635,0,Email Pro,990,PAY_00023722,Email
2025-01-12,ACC_09066,0,Email Basic,500,PAY_00038165,Email
2025-01-12,ACC_07679,0,Email Pro,990,PAY_00032232,Email
2025-01-12,ACC_06909,0,Email Basic,500,PAY_00029083,Email
2025-01-12,ACC_05710,50000,SMS Enterprise,12000,PAY_00024043,SMS
2025-01-12,ACC_03509,0,Email Pro,990,PAY_00014850,Email
2025-01-12,ACC_09860,5000,SMS M,1500,PAY_00041504,SMS
2025-01-12,ACC_02816,1000,SMS S,350,PAY_00012029,SMS
2025-01-12,ACC_03064,0,Email Basic,500,PAY_00013045,Email
2025-01-12,ACC_09430,0,Email Pro,990,PAY_00039715,Email
2025-01-12,ACC_07065,5000,SMS M,1500,PAY_00029726,SMS
2025-01-12,ACC_01657,50000,SMS Enterprise,12000,PAY_00006970,SMS
2025-01-12,ACC_03816,0,Email Pro,990,PAY_00016099,Email
2025-01-12,ACC_00034,0,Email Pro,990,PAY_00000134,Email
2025-01-12,ACC_01236,5000,SMS M,1500,PAY_00005134,SMS
2025-01-12,ACC_09444,1000,SMS S,350,PAY_00039781,SMS
2025-01-12,ACC_07269,0,Email Basic,500,PAY_00030567,Email
2025-01-13,ACC_07461,0,Email Pro,990,PAY_00031328,Email
2025-01-13,ACC_07908,0,Email Pro,990,PAY_00033217,Email
2025-01-13,ACC_05164,0,Email Basic,500,PAY_00021728,Email
2025-01-13,ACC_07863,0,Email Basic,500,PAY_00033019,Email
2025-01-13,ACC_05217,50000,SMS Enterprise,12000,PAY_00021958,SMS
2025-01-13,ACC_07075,1000,SMS S,350,PAY_00029761,SMS
2025-01-13,ACC_08884,0,Email Pro,990,PAY_00037395,Email
2025-01-13,ACC_07194,10000,SMS L,2800,PAY_00030250,SMS
2025-01-13,ACC_04030,1000,SMS S,350,PAY_00016991,SMS
2025-01-13,ACC_08709,10000,SMS L,2800,PAY_00036665,SMS
2025-01-13,ACC_08705,0,Email Pro,990,PAY_00036645,Email
2025-01-13,ACC_08469,5000,SMS M,1500,PAY_00035631,SMS
2025-01-13,ACC_00450,1000,SMS S,350,PAY_00001892,SMS
2025-01-13,ACC_01162,0,Email Pro,990,PAY_00004801,Email
2025-01-13,ACC_08324,0,Email Basic,500,PAY_00035028,Email
2025-01-13,ACC_09922,0,Email Pro,990,PAY_00041782,Email
2025-01-13,ACC_09619,50000,SMS Enterprise,12000,PAY_00040471,SMS
2025-01-13,ACC_00901,1000,SMS S,350,PAY_00003746,SMS
2025-01-13,ACC_04771,0,Email Basic,500,PAY_00020123,Email
2025-01-13,ACC_00655,0,Email Basic,500,PAY_00002734,Email
2025-01-13,ACC_06808,5000,SMS M,1500,PAY_00028654,SMS
2025-01-13,ACC_09815,50000,SMS Enterprise,12000,PAY_00041314,SMS
2025-01-13,ACC_04959,0,Email Pro,990,PAY_00020912,Email
2025-01-13,ACC_08741,0,Email Pro,990,PAY_00036799,Email
2025-01-13,ACC_06353,1000,SMS S,350,PAY_00026730,SMS
2025-01-13,ACC_02085,10000,SMS L,2800,PAY_00008864,SMS
2025-01-13,ACC_09927,10000,SMS L,2800,PAY_00041803,SMS
2025-01-13,ACC_03508,1000,SMS S,350,PAY_00014846,SMS
2025-01-13,ACC_00277,1000,SMS S,350,PAY_00001193,SMS
2025-01-13,ACC_04300,0,Email Pro,990,PAY_00018153,Email
2025-01-13,ACC_09346,0,Email Pro,990,PAY_00039356,Email
2025-01-13,ACC_05143,1000,SMS S,350,PAY_00021652,SMS
2025-01-13,ACC_02765,50000,SMS Enterprise,12000,PAY_00011802,SMS
2025-01-13,ACC_04163,0,Email Basic,500,PAY_00017548,Email
2025-01-13,ACC_02420,50000,SMS Enterprise,12000,PAY_00010330,SMS
2025-01-13,ACC_07662,50000,SMS Enterprise,12000,PAY_00032161,SMS
2025-01-14,ACC_05503,1000,SMS S,350,PAY_00023153,SMS
2025-01-14,ACC_00277,1000,SMS S,350,PAY_00001191,SMS
2025-01-14,ACC_04519,0,Email Basic,500,PAY_00019080,Email
2025-01-14,ACC_00277,5000,SMS M,1500,PAY_00001194,SMS
2025-01-14,ACC_09981,0,Email Basic,500,PAY_00042026,Email
2025-01-14,ACC_00277,5000,SMS M,1500,PAY_00001192,SMS
2025-01-14,ACC_08005,0,Email Pro,990,PAY_00033671,Email
2025-01-14,ACC_00256,1000,SMS S,350,PAY_00001098,SMS
2025-01-14,ACC_05732,5000,SMS M,1500,PAY_00024122,SMS
2025-01-14,ACC_00540,5000,SMS M,1500,PAY_00002262,SMS
2025-01-14,ACC_05229,0,Email Pro,990,PAY_00022017,Email
2025-01-14,ACC_00605,5000,SMS M,1500,PAY_00002533,SMS
2025-01-14,ACC_02097,1000,SMS S,350,PAY_00008922,SMS
2025-01-14,ACC_00783,10000,SMS L,2800,PAY_00003254,SMS
2025-01-14,ACC_04909,5000,SMS M,1500,PAY_00020711,SMS
2025-01-14,ACC_04274,5000,SMS M,1500,PAY_00018025,SMS
2025-01-14,ACC_01129,0,Email Basic,500,PAY_00004685,Email
2025-01-14,ACC_07374,1000,SMS S,350,PAY_00030964,SMS
2025-01-14,ACC_08771,1000,SMS S,350,PAY_00036920,SMS
2025-01-14,ACC_05703,0,Email Basic,500,PAY_00024011,Email
2025-01-14,ACC_09939,10000,SMS L,2800,PAY_00041852,SMS
2025-01-14,ACC_08643,1000,SMS S,350,PAY_00036365,SMS
2025-01-14,ACC_00318,10000,SMS L,2800,PAY_00001368,SMS
2025-01-14,ACC_06932,10000,SMS L,2800,PAY_00029172,SMS
2025-01-14,ACC_08205,10000,SMS L,2800,PAY_00034530,SMS
2025-01-15,ACC_06470,10000,SMS L,2800,PAY_00027219,SMS
2025-01-15,ACC_06856,1000,SMS S,350,PAY_00028862,SMS
2025-01-15,ACC_07181,5000,SMS M,1500,PAY_00030194,SMS
2025-01-15,ACC_04761,5000,SMS M,1500,PAY_00020070,SMS
2025-01-15,ACC_06444,10000,SMS L,2800,PAY_00027131,SMS
2025-01-15,ACC_08926,0,Email Pro,990,PAY_00037580,Email
2025-01-15,ACC_04085,10000,SMS L,2800,PAY_00017230,SMS
2025-01-15,ACC_01299,1000,SMS S,350,PAY_00005403,SMS
2025-01-15,ACC_04373,0,Email Pro,990,PAY_00018445,Email
2025-01-15,ACC_07700,1000,SMS S,350,PAY_00032320,SMS
2025-01-15,ACC_05983,10000,SMS L,2800,PAY_00025179,SMS
2025-01-15,ACC_04204,5000,SMS M,1500,PAY_00017725,SMS
2025-01-15,ACC_09396,50000,SMS Enterprise,12000,PAY_00039567,SMS
2025-01-15,ACC_06930,50000,SMS Enterprise,12000,PAY_00029160,SMS
2025-01-15,ACC_06094,0,Email Pro,990,PAY_00025648,Email
2025-01-15,ACC_01828,50000,SMS Enterprise,12000,PAY_00007737,SMS
2025-01-15,ACC_09916,1000,SMS S,350,PAY_00041740,SMS
2025-01-15,ACC_09446,50000,SMS Enterprise,12000,PAY_00039789,SMS
2025-01-15,ACC_07429,1000,SMS S,350,PAY_00031179,SMS
2025-01-15,ACC_06884,50000,SMS Enterprise,12000,PAY_00028987,SMS
2025-01-15,ACC_07672,10000,SMS L,2800,PAY_00032211,SMS
2025-01-15,ACC_05922,5000,SMS M,1500,PAY_00024919,SMS
2025-01-15,ACC_05721,0,Email Basic,500,PAY_00024076,Email
2025-01-15,ACC_08487,0,Email Pro,990,PAY_00035701,Email
2025-01-15,ACC_08840,10000,SMS L,2800,PAY_00037216,SMS
2025-01-15,ACC_05595,5000,SMS M,1500,PAY_00023561,SMS
2025-01-15,ACC_04582,5000,SMS M,1500,PAY_00019321,SMS
2025-01-15,ACC_03078,5000,SMS M,1500,PAY_00013102,SMS
2025-01-15,ACC_06629,5000,SMS M,1500,PAY_00027879,SMS
2025-01-15,ACC_03599,1000,SMS S,350,PAY_00015235,SMS
2025-01-15,ACC_09687,1000,SMS S,350,PAY_00040751,SMS
2025-01-15,ACC_07655,0,Email Pro,990,PAY_00032136,Email
2025-01-15,ACC_05787,50000,SMS Enterprise,12000,PAY_00024352,SMS
2025-01-15,ACC_02272,1000,SMS S,350,PAY_00009651,SMS
2025-01-15,ACC_02885,10000,SMS L,2800,PAY_00012314,SMS
2025-01-15,ACC_00962,5000,SMS M,1500,PAY_00004003,SMS
2025-01-15,ACC_01674,0,Email Pro,990,PAY_00007063,Email
2025-01-15,ACC_00043,5000,SMS M,1500,PAY_00000174,SMS
2025-01-16,ACC_09739,0,Email Basic,500,PAY_00040977,Email
2025-01-16,ACC_04860,1000,SMS S,350,PAY_00020499,SMS
2025-01-16,ACC_00997,0,Email Pro,990,PAY_00004133,Email
2025-01-16,ACC_09922,0,Email Basic,500,PAY_00041781,Email
2025-01-16,ACC_09922,1000,SMS S,350,PAY_00041780,SMS
2025-01-16,ACC_04395,1000,SMS S,350,PAY_00018533,SMS
2025-01-16,ACC_05273,5000,SMS M,1500,PAY_00022223,SMS
2025-01-16,ACC_00520,5000,SMS M,1500,PAY_00002174,SMS
2025-01-16,ACC_00175,5000,SMS M,1500,PAY_00000755,SMS
2025-01-16,ACC_08674,50000,SMS Enterprise,12000,PAY_00036518,SMS
2025-01-16,ACC_09533,50000,SMS Enterprise,12000,PAY_00040150,SMS
2025-01-16,ACC_02938,0,Email Basic,500,PAY_00012541,Email
2025-01-16,ACC_08052,0,Email Basic,500,PAY_00033854,Email
2025-01-16,ACC_08507,0,Email Pro,990,PAY_00035783,Email
2025-01-16,ACC_03691,0,Email Pro,990,PAY_00015589,Email
2025-01-16,ACC_09282,0,Email Pro,990,PAY_00039105,Email
2025-01-16,ACC_09916,50000,SMS Enterprise,12000,PAY_00041741,SMS
2025-01-16,ACC_01666,0,Email Pro,990,PAY_00007029,Email
2025-01-16,ACC_03004,50000,SMS Enterprise,12000,PAY_00012803,SMS
2025-01-16,ACC_00641,10000,SMS L,2800,PAY_00002676,SMS
2025-01-16,ACC_04233,5000,SMS M,1500,PAY_00017866,SMS
2025-01-16,ACC_01649,5000,SMS M,1500,PAY_00006936,SMS
2025-01-16,ACC_08180,10000,SMS L,2800,PAY_00034413,SMS
2025-01-16,ACC_01271,10000,SMS L,2800,PAY_00005285,SMS
2025-01-17,ACC_01178,0,Email Pro,990,PAY_00004882,Email
2025-01-17,ACC_06137,1000,SMS S,350,PAY_00025818,SMS
2025-01-17,ACC_03815,1000,SMS S,350,PAY_00016097,SMS
2025-01-17,ACC_02910,5000,SMS M,1500,PAY_00012415,SMS
2025-01-17,ACC_01128,10000,SMS L,2800,PAY_00004681,SMS
2025-01-17,ACC_05724,10000,SMS L,2800,PAY_00024088,SMS
2025-01-17,ACC_00589,10000,SMS L,2800,PAY_00002466,SMS
2025-01-17,ACC_08311,1000,SMS S,350,PAY_00034968,SMS
2025-01-17,ACC_06986,0,Email Basic,500,PAY_00029407,Email
2025-01-17,ACC_08762,1000,SMS S,350,PAY_00036888,SMS
2025-01-17,ACC_08306,1000,SMS S,350,PAY_00034943,SMS
2025-01-17,ACC_08910,50000,SMS Enterprise,12000,PAY_00037507,SMS
2025-01-17,ACC_09177,0,Email Basic,500,PAY_00038640,Email
2025-01-17,ACC_07305,5000,SMS M,1500,PAY_00030710,SMS
2025-01-17,ACC_08774,1000,SMS S,350,PAY_00036931,SMS
2025-01-17,ACC_02883,1000,SMS S,350,PAY_00012306,SMS
2025-01-17,ACC_05099,50000,SMS Enterprise,12000,PAY_00021481,SMS
2025-01-17,ACC_00395,0,Email Basic,500,PAY_00001667,Email
2025-01-17,ACC_05390,1000,SMS S,350,PAY_00022689,SMS
2025-01-17,ACC_00416,10000,SMS L,2800,PAY_00001752,SMS
2025-01-17,ACC_06782,1000,SMS S,350,PAY_00028563,SMS
2025-01-17,ACC_02593,1000,SMS S,350,PAY_00011092,SMS
2025-01-17,ACC_01045,0,Email Basic,500,PAY_00004340,Email
2025-01-17,ACC_01257,5000,SMS M,1500,PAY_00005221,SMS
2025-01-17,ACC_04669,0,Email Basic,500,PAY_00019702,Email
2025-01-17,ACC_03691,0,Email Basic,500,PAY_00015591,Email
2025-01-17,ACC_06568,0,Email Basic,500,PAY_00027623,Email
2025-01-17,ACC_00909,10000,SMS L,2800,PAY_00003779,SMS
2025-01-17,ACC_07626,0,Email Pro,990,PAY_00032017,Email
2025-01-17,ACC_01550,1000,SMS S,350,PAY_00006502,SMS
2025-01-17,ACC_01674,0,Email Pro,990,PAY_00007058,Email
2025-01-17,ACC_00848,0,Email Pro,990,PAY_00003503,Email
2025-01-17,ACC_04703,10000,SMS L,2800,PAY_00019834,SMS
2025-01-17,ACC_01674,1000,SMS S,350,PAY_00007060,SMS
2025-01-17,ACC_02628,0,Email Pro,990,PAY_00011241,Email
2025-01-17,ACC_03125,1000,SMS S,350,PAY_00013300,SMS
2025-01-17,ACC_07536,0,Email Pro,990,PAY_00031644,Email
2025-01-17,ACC_09922,10000,SMS L,2800,PAY_00041775,SMS
2025-01-17,ACC_01352,0,Email Basic,500,PAY_00005642,Email
2025-01-17,ACC_07364,0,Email Basic,500,PAY_00030926,Email
2025-01-17,ACC_05477,50000,SMS Enterprise,12000,PAY_00023061,SMS
2025-01-17,ACC_03571,0,Email Pro,990,PAY_00015119,Email
2025-01-18,ACC_05351,0,Email Pro,990,PAY_00022539,Email
2025-01-18,ACC_03890,0,Email Basic,500,PAY_00016412,Email
2025-01-18,ACC_01366,0,Email Pro,990,PAY_00005698,Email
2025-01-18,ACC_07209,50000,SMS Enterprise,12000,PAY_00030297,SMS
2025-01-18,ACC_01196,50000,SMS Enterprise,12000,PAY_00004958,SMS
2025-01-18,ACC_03788,5000,SMS M,1500,PAY_00016001,SMS
2025-01-18,ACC_05936,0,Email Pro,990,PAY_00024973,Email
2025-01-18,ACC_09230,5000,SMS M,1500,PAY_00038881,SMS
2025-01-18,ACC_05236,0,Email Pro,990,PAY_00022045,Email
2025-01-18,ACC_06654,50000,SMS Enterprise,12000,PAY_00027983,SMS
2025-01-18,ACC_06373,10000,SMS L,2800,PAY_00026831,SMS
2025-01-18,ACC_04350,0,Email Pro,990,PAY_00018337,Email
2025-01-18,ACC_09922,5000,SMS M,1500,PAY_00041774,SMS
2025-01-18,ACC_01496,1000,SMS S,350,PAY_00006277,SMS
2025-01-18,ACC_01063,50000,SMS Enterprise,12000,PAY_00004421,SMS
2025-01-18,ACC_07309,0,Email Basic,500,PAY_00030730,Email
2025-01-18,ACC_03406,0,Email Pro,990,PAY_00014430,Email
2025-01-18,ACC_02153,50000,SMS Enterprise,12000,PAY_00009140,SMS
2025-01-18,ACC_05743,0,Email Basic,500,PAY_00024164,Email
2025-01-18,ACC_04226,5000,SMS M,1500,PAY_00017834,SMS
2025-01-18,ACC_03670,1000,SMS S,350,PAY_00015528,SMS
2025-01-18,ACC_08978,10000,SMS L,2800,PAY_00037795,SMS
2025-01-19,ACC_05527,5000,SMS M,1500,PAY_00023272,SMS
2025-01-19,ACC_08357,10000,SMS L,2800,PAY_00035164,SMS
2025-01-19,ACC_09922,0,Email Pro,990,PAY_00041779,Email
2025-01-19,ACC_06383,10000,SMS L,2800,PAY_00026869,SMS
2025-01-19,ACC_05366,1000,SMS S,350,PAY_00022596,SMS
2025-01-19,ACC_06849,0,Email Basic,500,PAY_00028835,Email
2025-01-19,ACC_09322,50000,SMS Enterprise,12000,PAY_00039248,SMS
2025-01-19,ACC_00862,50000,SMS Enterprise,12000,PAY_00003566,SMS
2025-01-19,ACC_03555,5000,SMS M,1500,PAY_00015041,SMS
2025-01-19,ACC_04807,50000,SMS Enterprise,12000,PAY_00020300,SMS
2025-01-19,ACC_05509,10000,SMS L,2800,PAY_00023185,SMS
2025-01-19,ACC_09805,1000,SMS S,350,PAY_00041261,SMS
2025-01-19,ACC_03873,50000,SMS Enterprise,12000,PAY_00016339,SMS
2025-01-19,ACC_06417,50000,SMS Enterprise,12000,PAY_00027020,SMS
2025-01-19,ACC_05036,1000,SMS S,350,PAY_00021246,SMS
2025-01-19,ACC_08059,10000,SMS L,2800,PAY_00033895,SMS
