payment_date,acc_id,sms_volume,product_name,amount,uid,credit_type
2023-12-11,ACC014074,5000,"SMS Pack 5,000",801.46,PAY00017676,SMS
2024-01-08,ACC014074,5000,"SMS Pack 5,000",734.48,PAY00017677,SMS
2024-07-05,ACC014074,5000,"SMS Pack 5,000",685.92,PAY00017678,SMS
2025-08-23,ACC014074,5000,"SMS Pack 5,000",818.92,PAY00017679,SMS
2021-04-09,ACC014075,3000,"SMS Pack 3,000",488.73,PAY00017680,SMS
2022-01-26,ACC014075,3000,"SMS Pack 3,000",510.02,PAY00017681,SMS
2025-08-10,ACC014075,3000,"SMS Pack 3,000",462.48,PAY00017682,SMS
2021-03-23,ACC014077,10000,"Email Pack 10,000",283.39,PAY00017683,Email
2022-10-06,ACC014077,1000,"SMS Premium 1,000",339.66,PAY00017684,SMS
2024-08-23,ACC014077,10000,"Email Pack 10,000",255.44,PAY00017685,Email
2022-09-30,ACC014079,1000,"SMS Pack 1,000",171.59,PAY00017686,SMS
2025-05-22,ACC014081,1000,"SMS Premium 1,000",388.13,PAY00017687,SMS
2022-07-19,ACC014084,10000,"SMS Premium 10,000",3014.86,PAY00017688,SMS
2022-12-30,ACC014085,30000,"SMS Pack 30,000",3461.21,PAY00017689,SMS
2023-04-18,ACC014085,30000,"SMS Pack 30,000",3871.23,PAY00017690,SMS
2023-05-16,ACC014085,30000,"SMS Pack 30,000",3935.01,PAY00017691,SMS
2023-06-09,ACC014085,50000,"SMS Pack 50,000",5434.54,PAY00017692,SMS
2023-10-25,ACC014085,50000,"SMS Pack 50,000",6222.52,PAY00017693,SMS
2023-11-17,ACC014085,30000,"SMS Pack 30,000",3917.25,PAY00017694,SMS
2024-01-23,ACC014085,50000,"SMS Pack 50,000",5745.44,PAY00017695,SMS
2024-03-27,ACC014085,30000,"SMS Pack 30,000",3938.57,PAY00017696,SMS
2024-05-16,ACC014085,10000,"SMS Premium 10,000",2852.92,PAY00017697,SMS
2024-05-19,ACC014085,10000,"SMS Premium 10,000",3056.67,PAY00017698,SMS
2024-06-30,ACC014085,10000,"SMS Premium 10,000",2676.79,PAY00017699,SMS
2024-10-01,ACC014085,50000,"SMS Pack 50,000",6026.25,PAY00017700,SMS
2024-10-04,ACC014085,50000,"SMS Pack 50,000",5569.42,PAY00017701,SMS
2024-10-27,ACC014085,50000,"SMS Pack 50,000",5482.21,PAY00017702,SMS
2025-07-08,ACC014085,10000,"SMS Premium 10,000",2744.28,PAY00017703,SMS
2025-09-08,ACC014085,10000,"SMS Premium 10,000",2689.32,PAY00017704,SMS
2025-10-03,ACC014085,30000,"SMS Pack 30,000",3971.25,PAY00017705,SMS
2025-10-29,ACC014085,10000,"SMS Premium 10,000",2671.85,PAY00017706,SMS
2025-11-20,ACC014085,30000,"SMS Pack 30,000",3780.52,PAY00017707,SMS
2021-08-15,ACC014087,5000,"SMS Pack 5,000",827.66,PAY00017708,SMS
2022-02-25,ACC014087,5000,"SMS Pack 5,000",809.03,PAY00017709,SMS
2022-04-02,ACC014087,5000,"SMS Pack 5,000",729.48,PAY00017710,SMS
2022-04-19,ACC014087,5000,"SMS Pack 5,000",756.04,PAY00017711,SMS
2023-08-02,ACC014087,100000,"Email Pack 100,000",1922.09,PAY00017712,Email
2025-10-03,ACC014087,5000,"SMS Pack 5,000",694.72,PAY00017713,SMS
2025-10-10,ACC014087,10000,"SMS Premium 10,000",2804.25,PAY00017714,SMS
2023-09-06,ACC014088,1000,"SMS Pack 1,000",204.11,PAY00017715,SMS
2023-09-28,ACC014089,5000,"SMS Pack 5,000",795.38,PAY00017716,SMS
2024-06-18,ACC014089,5000,"SMS Pack 5,000",777.61,PAY00017717,SMS
2024-04-14,ACC014090,1000,"SMS Pack 1,000",184.19,PAY00017718,SMS
2025-02-22,ACC014090,1000,"SMS Pack 1,000",172.54,PAY00017719,SMS
2025-11-17,ACC014091,3000,"SMS Pack 3,000",472.66,PAY00017720,SMS
2023-03-27,ACC014092,10000,"SMS Premium 10,000",2765.84,PAY00017721,SMS
2023-04-28,ACC014092,500000,"Email Pack 500,000",7141.54,PAY00017722,Email
2023-06-24,ACC014092,50000,"SMS Pack 50,000",5629.76,PAY00017723,SMS
2023-09-20,ACC014092,10000,"SMS Premium 10,000",2962.22,PAY00017724,SMS
2023-11-13,ACC014092,500000,"Email Pack 500,000",6943.72,PAY00017725,Email
2023-11-29,ACC014092,30000,"SMS Pack 30,000",3947.68,PAY00017726,SMS
2023-12-27,ACC014092,10000,"SMS Premium 10,000",3115.49,PAY00017727,SMS
2024-06-08,ACC014092,30000,"SMS Pack 30,000",3525.95,PAY00017728,SMS
2024-07-20,ACC014092,500000,"Email Pack 500,000",6887.89,PAY00017729,Email
2024-09-23,ACC014092,500000,"Email Pack 500,000",7409.1,PAY00017730,Email
2025-01-01,ACC014092,30000,"SMS Pack 30,000",4144.64,PAY00017731,SMS
2025-02-01,ACC014092,500000,"Email Pack 500,000",7814.97,PAY00017732,Email
2025-02-06,ACC014092,50000,"SMS Pack 50,000",5354.31,PAY00017733,SMS
2025-03-13,ACC014092,30000,"SMS Pack 30,000",3923.72,PAY00017734,SMS
2025-05-28,ACC014092,50000,"SMS Pack 50,000",5265.92,PAY00017735,SMS
2025-05-29,ACC014092,30000,"SMS Pack 30,000",3453.92,PAY00017736,SMS
2025-06-19,ACC014092,500000,"Email Pack 500,000",7450.72,PAY00017737,Email
2025-07-04,ACC014092,500000,"Email Pack 500,000",8366.92,PAY00017738,Email
2025-07-10,ACC014092,30000,"SMS Pack 30,000",4033.33,PAY00017739,SMS
2025-10-11,ACC014092,30000,"SMS Pack 30,000",3545.9,PAY00017740,SMS
2025-12-04,ACC014092,500000,"Email Pack 500,000",7886.58,PAY00017741,Email
2025-05-10,ACC014093,1000,"SMS Pack 1,000",189.1,PAY00017742,SMS
2025-07-27,ACC014093,1000,"SMS Pack 1,000",198.41,PAY00017743,SMS
2021-09-06,ACC014094,50000,"SMS Pack 50,000",5659.38,PAY00017744,SMS
2021-09-23,ACC014094,30000,"SMS Pack 30,000",4127.7,PAY00017745,SMS
2021-11-23,ACC014094,30000,"SMS Pack 30,000",3955.85,PAY00017746,SMS
2022-02-14,ACC014094,50000,"SMS Pack 50,000",5282.96,PAY00017747,SMS
2022-05-08,ACC014094,50000,"SMS Pack 50,000",6145.59,PAY00017748,SMS
2022-05-24,ACC014094,50000,"SMS Pack 50,000",5886.95,PAY00017749,SMS
2022-06-08,ACC014094,30000,"SMS Pack 30,000",3816.27,PAY00017750,SMS
2022-07-01,ACC014094,30000,"SMS Pack 30,000",3685.05,PAY00017751,SMS
2022-11-11,ACC014094,10000,"SMS Premium 10,000",2905.62,PAY00017752,SMS
2023-05-17,ACC014094,10000,"SMS Premium 10,000",3013.68,PAY00017753,SMS
2023-06-30,ACC014094,50000,"SMS Pack 50,000",6134.59,PAY00017754,SMS
2023-07-26,ACC014094,10000,"SMS Premium 10,000",2920.01,PAY00017755,SMS
2023-08-07,ACC014094,10000,"SMS Premium 10,000",2825.23,PAY00017756,SMS
2023-09-08,ACC014094,50000,"SMS Pack 50,000",5646.23,PAY00017757,SMS
2023-10-12,ACC014094,10000,"SMS Premium 10,000",2801.0,PAY00017758,SMS
2024-02-08,ACC014094,50000,"SMS Pack 50,000",5904.15,PAY00017759,SMS
2024-03-14,ACC014094,30000,"SMS Pack 30,000",3548.94,PAY00017760,SMS
2024-04-21,ACC014094,30000,"SMS Pack 30,000",4089.86,PAY00017761,SMS
2024-04-21,ACC014094,30000,"SMS Pack 30,000",3407.41,PAY00017762,SMS
2024-05-28,ACC014094,30000,"SMS Pack 30,000",3633.64,PAY00017763,SMS
2022-02-21,ACC014095,3000,"SMS Pack 3,000",514.31,PAY00017764,SMS
2023-07-18,ACC014095,50000,"Email Pack 50,000",1143.98,PAY00017765,Email
2024-09-14,ACC014095,50000,"Email Pack 50,000",1073.94,PAY00017766,Email
2025-12-03,ACC014095,3000,"SMS Pack 3,000",449.38,PAY00017767,SMS
2022-07-24,ACC014096,1000,"SMS Pack 1,000",194.45,PAY00017768,SMS
2022-09-04,ACC014096,1000,"SMS Pack 1,000",205.25,PAY00017769,SMS
2023-06-25,ACC014096,1000,"SMS Pack 1,000",201.7,PAY00017770,SMS
2023-10-31,ACC014096,1000,"SMS Pack 1,000",184.13,PAY00017771,SMS
2023-12-09,ACC014096,1000,"SMS Pack 1,000",177.95,PAY00017772,SMS
2023-12-31,ACC014096,1000,"SMS Pack 1,000",205.29,PAY00017773,SMS
2024-02-23,ACC014096,1000,"SMS Premium 1,000",400.92,PAY00017774,SMS
2025-08-22,ACC014096,1000,"SMS Pack 1,000",199.95,PAY00017775,SMS
2025-10-24,ACC014096,1000,"SMS Premium 1,000",393.9,PAY00017776,SMS
2022-03-14,ACC014097,100000,"Email Pack 100,000",1786.65,PAY00017777,Email
2022-05-02,ACC014097,100000,"Email Pack 100,000",1769.98,PAY00017778,Email
2022-07-02,ACC014097,100000,"Email Pack 100,000",2040.86,PAY00017779,Email
2022-08-05,ACC014097,100000,"Email Pack 100,000",2087.56,PAY00017780,Email
2022-08-23,ACC014097,5000,"SMS Pack 5,000",747.02,PAY00017781,SMS
2023-01-31,ACC014097,500000,"Email Pack 500,000",7793.86,PAY00017782,Email
2023-02-07,ACC014097,10000,"SMS Premium 10,000",2855.38,PAY00017783,SMS
2023-02-21,ACC014097,10000,"SMS Pack 10,000",1556.02,PAY00017784,SMS
2023-03-15,ACC014097,5000,"SMS Pack 5,000",781.17,PAY00017785,SMS
2023-04-03,ACC014097,100000,"Email Pack 100,000",1844.61,PAY00017786,Email
2023-07-15,ACC014097,10000,"SMS Premium 10,000",3056.94,PAY00017787,SMS
2023-08-30,ACC014097,5000,"SMS Pack 5,000",765.94,PAY00017788,SMS
2023-09-09,ACC014097,5000,"SMS Pack 5,000",731.2,PAY00017789,SMS
2023-09-22,ACC014097,10000,"SMS Pack 10,000",1381.26,PAY00017790,SMS
2024-02-13,ACC014097,10000,"SMS Premium 10,000",2702.9,PAY00017791,SMS
2024-04-08,ACC014097,5000,"SMS Pack 5,000",686.79,PAY00017792,SMS
2024-07-11,ACC014097,10000,"SMS Pack 10,000",1479.41,PAY00017793,SMS
2024-09-25,ACC014097,10000,"SMS Pack 10,000",1454.8,PAY00017794,SMS
2024-11-17,ACC014097,10000,"SMS Pack 10,000",1484.51,PAY00017795,SMS
2025-05-25,ACC014097,10000,"SMS Premium 10,000",2573.62,PAY00017796,SMS
2025-05-30,ACC014097,10000,"SMS Pack 10,000",1556.62,PAY00017797,SMS
2025-06-11,ACC014097,100000,"Email Pack 100,000",1907.81,PAY00017798,Email
2025-07-07,ACC014097,500000,"Email Pack 500,000",7715.34,PAY00017799,Email
2025-07-22,ACC014097,10000,"SMS Premium 10,000",3023.46,PAY00017800,SMS
2025-09-18,ACC014097,5000,"SMS Pack 5,000",791.59,PAY00017801,SMS
2025-12-02,ACC014097,100000,"Email Pack 100,000",2042.06,PAY00017802,Email
2022-06-14,ACC014098,30000,"SMS Pack 30,000",3935.56,PAY00017803,SMS
2022-08-10,ACC014098,500000,"Email Pack 500,000",6932.57,PAY00017804,Email
2022-12-29,ACC014098,30000,"SMS Pack 30,000",3490.03,PAY00017805,SMS
2023-05-10,ACC014098,30000,"SMS Pack 30,000",3514.69,PAY00017806,SMS
2023-08-30,ACC014098,30000,"SMS Pack 30,000",4112.35,PAY00017807,SMS
2024-01-05,ACC014098,30000,"SMS Pack 30,000",3622.92,PAY00017808,SMS
2024-05-07,ACC014098,500000,"Email Pack 500,000",7451.2,PAY00017809,Email
2024-05-09,ACC014098,30000,"SMS Pack 30,000",3918.76,PAY00017810,SMS
2024-12-18,ACC014098,50000,"SMS Pack 50,000",5550.93,PAY00017811,SMS
2025-08-03,ACC014098,30000,"SMS Pack 30,000",3884.72,PAY00017812,SMS
2025-08-10,ACC014098,50000,"SMS Pack 50,000",5185.14,PAY00017813,SMS
2025-08-19,ACC014098,30000,"SMS Pack 30,000",3736.33,PAY00017814,SMS
2022-01-29,ACC014099,5000,"SMS Pack 5,000",773.43,PAY00017815,SMS
2022-02-13,ACC014099,10000,"SMS Premium 10,000",2847.13,PAY00017816,SMS
2022-05-30,ACC014099,5000,"SMS Pack 5,000",789.18,PAY00017817,SMS
2022-06-25,ACC014099,5000,"SMS Pack 5,000",707.65,PAY00017818,SMS
2022-11-17,ACC014099,500000,"Email Pack 500,000",6916.18,PAY00017819,Email
2023-04-30,ACC014099,10000,"SMS Pack 10,000",1494.71,PAY00017820,SMS
2023-06-06,ACC014099,500000,"Email Pack 500,000",7935.53,PAY00017821,Email
2023-11-02,ACC014099,5000,"SMS Pack 5,000",737.3,PAY00017822,SMS
2024-02-05,ACC014099,100000,"Email Pack 100,000",1932.16,PAY00017823,Email
2024-02-14,ACC014099,100000,"Email Pack 100,000",1960.81,PAY00017824,Email
2024-03-15,ACC014099,500000,"Email Pack 500,000",7273.31,PAY00017825,Email
2024-07-10,ACC014099,10000,"SMS Pack 10,000",1467.82,PAY00017826,SMS
2024-10-02,ACC014099,500000,"Email Pack 500,000",7361.99,PAY00017827,Email
2024-10-04,ACC014099,5000,"SMS Pack 5,000",761.23,PAY00017828,SMS
2024-11-23,ACC014099,10000,"SMS Pack 10,000",1397.72,PAY00017829,SMS
2025-05-11,ACC014099,5000,"SMS Pack 5,000",817.08,PAY00017830,SMS
2025-05-20,ACC014099,500000,"Email Pack 500,000",7000.59,PAY00017831,Email
2024-12-10,ACC014102,50000,"SMS Pack 50,000",5570.96,PAY00017832,SMS
2025-01-15,ACC014102,30000,"SMS Pack 30,000",3395.15,PAY00017833,SMS
2025-03-17,ACC014102,50000,"SMS Pack 50,000",5660.77,PAY00017834,SMS
2025-04-07,ACC014102,30000,"SMS Pack 30,000",4065.83,PAY00017835,SMS
2025-12-23,ACC014102,30000,"SMS Pack 30,000",3614.28,PAY00017836,SMS
2025-12-30,ACC014102,10000,"SMS Premium 10,000",2721.17,PAY00017837,SMS
2020-11-16,ACC014103,10000,"SMS Pack 10,000",1519.32,PAY00017838,SMS
2021-01-06,ACC014103,10000,"SMS Pack 10,000",1323.99,PAY00017839,SMS
2021-12-08,ACC014103,30000,"SMS Pack 30,000",3438.27,PAY00017840,SMS
2022-02-07,ACC014103,10000,"SMS Pack 10,000",1381.8,PAY00017841,SMS
2022-03-02,ACC014103,10000,"SMS Pack 10,000",1562.32,PAY00017842,SMS
2022-08-26,ACC014103,10000,"SMS Pack 10,000",1407.26,PAY00017843,SMS
2022-10-25,ACC014103,10000,"SMS Pack 10,000",1388.3,PAY00017844,SMS
2023-05-05,ACC014103,30000,"SMS Pack 30,000",3485.31,PAY00017845,SMS
2023-07-08,ACC014103,30000,"SMS Pack 30,000",3443.61,PAY00017846,SMS
2023-09-05,ACC014103,30000,"SMS Pack 30,000",4003.32,PAY00017847,SMS
2023-09-05,ACC014103,10000,"SMS Pack 10,000",1435.31,PAY00017848,SMS
2024-06-19,ACC014103,30000,"SMS Pack 30,000",3926.3,PAY00017849,SMS
2024-08-18,ACC014103,30000,"SMS Pack 30,000",3430.72,PAY00017850,SMS
2024-11-03,ACC014103,10000,"SMS Pack 10,000",1446.34,PAY00017851,SMS
2025-05-11,ACC014103,10000,"SMS Pack 10,000",1449.1,PAY00017852,SMS
2025-10-22,ACC014103,30000,"SMS Pack 30,000",3582.72,PAY00017853,SMS
2021-07-26,ACC014104,1000,"SMS Pack 1,000",208.61,PAY00017854,SMS
2022-04-29,ACC014104,1000,"SMS Pack 1,000",171.95,PAY00017855,SMS
2024-05-01,ACC014104,1000,"SMS Pack 1,000",173.51,PAY00017856,SMS
2024-09-21,ACC014104,1000,"SMS Pack 1,000",192.86,PAY00017857,SMS
2025-06-27,ACC014104,1000,"SMS Premium 1,000",376.51,PAY00017858,SMS
2025-12-28,ACC014104,1000,"SMS Pack 1,000",197.58,PAY00017859,SMS
2023-03-30,ACC014107,1000,"SMS Premium 1,000",376.05,PAY00017860,SMS
2025-12-17,ACC014108,3000,"SMS Pack 3,000",460.56,PAY00017861,SMS
2021-11-23,ACC014110,500000,"Email Pack 500,000",8037.58,PAY00017862,Email
2021-12-20,ACC014110,10000,"SMS Pack 10,000",1525.5,PAY00017863,SMS
2022-02-25,ACC014110,10000,"SMS Pack 10,000",1348.82,PAY00017864,SMS
2022-05-03,ACC014110,500000,"Email Pack 500,000",8157.12,PAY00017865,Email
2022-08-18,ACC014110,10000,"SMS Pack 10,000",1499.89,PAY00017866,SMS
2022-11-18,ACC014110,30000,"SMS Pack 30,000",3478.89,PAY00017867,SMS
2023-04-19,ACC014110,10000,"SMS Pack 10,000",1496.15,PAY00017868,SMS
2023-05-20,ACC014110,30000,"SMS Pack 30,000",4157.58,PAY00017869,SMS
2023-06-04,ACC014110,30000,"SMS Pack 30,000",3585.45,PAY00017870,SMS
2023-09-20,ACC014110,10000,"SMS Pack 10,000",1469.0,PAY00017871,SMS
2023-10-02,ACC014110,10000,"SMS Pack 10,000",1427.01,PAY00017872,SMS
2023-10-04,ACC014110,10000,"SMS Pack 10,000",1343.45,PAY00017873,SMS
2023-10-09,ACC014110,500000,"Email Pack 500,000",8099.79,PAY00017874,Email
2024-08-30,ACC014110,10000,"SMS Pack 10,000",1334.57,PAY00017875,SMS
2025-04-27,ACC014110,10000,"SMS Pack 10,000",1340.61,PAY00017876,SMS
2025-09-16,ACC014110,10000,"SMS Pack 10,000",1555.43,PAY00017877,SMS
2025-12-14,ACC014110,30000,"SMS Pack 30,000",3506.36,PAY00017878,SMS
2025-02-20,ACC014111,3000,"SMS Pack 3,000",500.56,PAY00017879,SMS
2022-07-01,ACC014112,1000,"SMS Pack 1,000",180.53,PAY00017880,SMS
2022-07-20,ACC014112,10000,"Email Pack 10,000",312.67,PAY00017881,Email
2023-07-05,ACC014112,1000,"SMS Pack 1,000",183.58,PAY00017882,SMS
2023-08-10,ACC014112,10000,"Email Pack 10,000",262.54,PAY00017883,Email
2020-03-19,ACC014113,3000,"SMS Pack 3,000",498.75,PAY00017884,SMS
2022-09-15,ACC014113,3000,"SMS Pack 3,000",452.57,PAY00017885,SMS
2024-09-21,ACC014113,3000,"SMS Pack 3,000",521.96,PAY00017886,SMS
2025-01-10,ACC014113,3000,"SMS Pack 3,000",507.35,PAY00017887,SMS
2023-01-23,ACC014114,1000,"SMS Pack 1,000",172.18,PAY00017888,SMS
2023-02-28,ACC014114,1000,"SMS Pack 1,000",172.29,PAY00017889,SMS
2024-10-06,ACC014115,3000,"SMS Pack 3,000",493.64,PAY00017890,SMS
2025-05-17,ACC014115,3000,"SMS Pack 3,000",438.18,PAY00017891,SMS
2025-11-21,ACC014115,3000,"SMS Pack 3,000",495.1,PAY00017892,SMS
2021-02-21,ACC014117,1000,"SMS Premium 1,000",335.23,PAY00017893,SMS
2021-05-08,ACC014117,1000,"SMS Premium 1,000",369.74,PAY00017894,SMS
2021-12-11,ACC014117,1000,"SMS Pack 1,000",182.08,PAY00017895,SMS
2022-01-13,ACC014117,1000,"SMS Premium 1,000",334.28,PAY00017896,SMS
2022-06-16,ACC014117,1000,"SMS Pack 1,000",177.02,PAY00017897,SMS
2023-06-30,ACC014117,1000,"SMS Pack 1,000",207.89,PAY00017898,SMS
2025-04-01,ACC014119,5000,"SMS Pack 5,000",786.85,PAY00017899,SMS
2021-11-19,ACC014120,1000,"SMS Pack 1,000",189.75,PAY00017900,SMS
2023-02-11,ACC014120,1000,"SMS Pack 1,000",194.84,PAY00017901,SMS
2023-09-07,ACC014120,10000,"Email Pack 10,000",293.74,PAY00017902,Email
2024-07-05,ACC014120,10000,"Email Pack 10,000",298.3,PAY00017903,Email
2023-02-28,ACC014121,5000,"SMS Pack 5,000",756.65,PAY00017904,SMS
2023-05-09,ACC014121,5000,"SMS Pack 5,000",753.16,PAY00017905,SMS
2025-10-22,ACC014121,5000,"SMS Pack 5,000",705.56,PAY00017906,SMS
2025-10-04,ACC014122,3000,"SMS Pack 3,000",425.07,PAY00017907,SMS
2023-04-12,ACC014123,5000,"SMS Pack 5,000",767.38,PAY00017908,SMS
2023-07-24,ACC014123,5000,"SMS Pack 5,000",802.14,PAY00017909,SMS
2023-11-29,ACC014123,5000,"SMS Pack 5,000",726.38,PAY00017910,SMS
2023-12-20,ACC014123,5000,"SMS Pack 5,000",753.25,PAY00017911,SMS
2024-08-28,ACC014123,5000,"SMS Pack 5,000",727.8,PAY00017912,SMS
2025-02-17,ACC014123,5000,"SMS Pack 5,000",825.57,PAY00017913,SMS
2025-05-09,ACC014123,5000,"SMS Pack 5,000",789.38,PAY00017914,SMS
2025-05-31,ACC014123,5000,"SMS Pack 5,000",768.76,PAY00017915,SMS
2025-02-15,ACC014125,10000,"SMS Pack 10,000",1424.46,PAY00017916,SMS
2025-03-23,ACC014125,10000,"SMS Pack 10,000",1417.22,PAY00017917,SMS
2025-12-13,ACC014125,30000,"SMS Pack 30,000",3954.61,PAY00017918,SMS
2022-06-04,ACC014127,30000,"SMS Pack 30,000",3428.02,PAY00017919,SMS
2022-07-22,ACC014127,50000,"SMS Pack 50,000",6058.1,PAY00017920,SMS
2023-07-10,ACC014127,30000,"SMS Pack 30,000",3660.29,PAY00017921,SMS
2023-09-30,ACC014127,50000,"SMS Pack 50,000",5563.36,PAY00017922,SMS
2023-11-19,ACC014127,50000,"SMS Pack 50,000",5885.14,PAY00017923,SMS
2024-01-15,ACC014127,30000,"SMS Pack 30,000",3818.01,PAY00017924,SMS
2024-01-21,ACC014127,30000,"SMS Pack 30,000",3783.75,PAY00017925,SMS
2024-03-03,ACC014127,30000,"SMS Pack 30,000",3848.25,PAY00017926,SMS
2024-03-20,ACC014127,10000,"SMS Premium 10,000",3025.66,PAY00017927,SMS
2024-03-25,ACC014127,50000,"SMS Pack 50,000",5416.71,PAY00017928,SMS
2024-06-10,ACC014127,30000,"SMS Pack 30,000",3894.33,PAY00017929,SMS
2024-06-18,ACC014127,30000,"SMS Pack 30,000",3514.42,PAY00017930,SMS
2024-07-08,ACC014127,50000,"SMS Pack 50,000",5842.39,PAY00017931,SMS
2024-07-25,ACC014127,10000,"SMS Premium 10,000",2551.19,PAY00017932,SMS
2024-10-12,ACC014127,30000,"SMS Pack 30,000",3809.44,PAY00017933,SMS
2024-12-05,ACC014127,30000,"SMS Pack 30,000",3743.25,PAY00017934,SMS
2025-01-08,ACC014127,30000,"SMS Pack 30,000",3434.01,PAY00017935,SMS
2025-01-19,ACC014127,30000,"SMS Pack 30,000",4023.36,PAY00017936,SMS
2025-05-31,ACC014127,30000,"SMS Pack 30,000",3518.85,PAY00017937,SMS
2020-08-17,ACC014128,50000,"Email Pack 50,000",1184.1,PAY00017938,Email
2020-10-07,ACC014128,5000,"SMS Premium 5,000",1618.26,PAY00017939,SMS
2022-03-06,ACC014128,3000,"SMS Pack 3,000",472.45,PAY00017940,SMS
2022-08-13,ACC014128,50000,"Email Pack 50,000",1147.85,PAY00017941,Email
2022-12-14,ACC014128,3000,"SMS Pack 3,000",464.03,PAY00017942,SMS
2023-08-03,ACC014128,3000,"SMS Pack 3,000",516.76,PAY00017943,SMS
2024-04-02,ACC014128,3000,"SMS Pack 3,000",479.12,PAY00017944,SMS
2024-06-04,ACC014128,3000,"SMS Pack 3,000",434.03,PAY00017945,SMS
2024-08-11,ACC014128,3000,"SMS Pack 3,000",464.37,PAY00017946,SMS
2024-10-15,ACC014128,5000,"SMS Premium 5,000",1504.0,PAY00017947,SMS
2023-07-18,ACC014129,1000,"SMS Pack 1,000",191.86,PAY00017948,SMS
2023-09-13,ACC014129,1000,"SMS Pack 1,000",182.62,PAY00017949,SMS
2023-11-21,ACC014130,3000,"SMS Pack 3,000",509.99,PAY00017950,SMS
2023-01-14,ACC014131,1000,"SMS Pack 1,000",180.8,PAY00017951,SMS
2024-08-21,ACC014131,1000,"SMS Pack 1,000",177.36,PAY00017952,SMS
2025-04-15,ACC014131,1000,"SMS Pack 1,000",202.65,PAY00017953,SMS
2025-10-11,ACC014131,1000,"SMS Pack 1,000",182.91,PAY00017954,SMS
2025-12-27,ACC014131,1000,"SMS Pack 1,000",172.53,PAY00017955,SMS
2025-01-28,ACC014134,5000,"SMS Pack 5,000",805.37,PAY00017956,SMS
2025-09-01,ACC014134,5000,"SMS Pack 5,000",716.52,PAY00017957,SMS
2022-12-23,ACC014135,10000,"SMS Pack 10,000",1385.54,PAY00017958,SMS
2023-01-08,ACC014135,500000,"Email Pack 500,000",7961.72,PAY00017959,Email
2023-05-19,ACC014135,10000,"SMS Pack 10,000",1377.42,PAY00017960,SMS
2023-05-24,ACC014135,10000,"SMS Pack 10,000",1457.47,PAY00017961,SMS
2023-07-02,ACC014135,500000,"Email Pack 500,000",8217.89,PAY00017962,Email
2023-11-04,ACC014135,10000,"SMS Premium 10,000",2610.74,PAY00017963,SMS
2023-11-21,ACC014135,10000,"SMS Pack 10,000",1525.34,PAY00017964,SMS
2024-02-08,ACC014135,10000,"SMS Pack 10,000",1538.86,PAY00017965,SMS
2024-04-04,ACC014135,10000,"SMS Premium 10,000",2950.77,PAY00017966,SMS
2024-07-09,ACC014135,500000,"Email Pack 500,000",8304.8,PAY00017967,Email
2025-02-08,ACC014135,500000,"Email Pack 500,000",7781.84,PAY00017968,Email
2023-11-04,ACC014136,3000,"SMS Pack 3,000",426.03,PAY00017969,SMS
2024-04-16,ACC014136,3000,"SMS Pack 3,000",523.1,PAY00017970,SMS
2024-10-08,ACC014136,3000,"SMS Pack 3,000",523.39,PAY00017971,SMS
2022-04-04,ACC014137,10000,"SMS Pack 10,000",1495.49,PAY00017972,SMS
2023-06-20,ACC014137,10000,"SMS Premium 10,000",2717.57,PAY00017973,SMS
2024-01-18,ACC014137,10000,"SMS Premium 10,000",2986.64,PAY00017974,SMS
2025-04-23,ACC014137,10000,"SMS Premium 10,000",2929.36,PAY00017975,SMS
2025-06-27,ACC014137,5000,"SMS Pack 5,000",707.28,PAY00017976,SMS
2025-11-30,ACC014137,5000,"SMS Pack 5,000",797.5,PAY00017977,SMS
2025-07-21,ACC014141,500000,"Email Pack 500,000",6909.28,PAY00017978,Email
2025-09-26,ACC014141,10000,"SMS Premium 10,000",2634.31,PAY00017979,SMS
2025-03-15,ACC014144,1000,"SMS Pack 1,000",179.36,PAY00017980,SMS
2020-06-29,ACC014145,1000,"SMS Pack 1,000",178.29,PAY00017981,SMS
2021-07-16,ACC014145,1000,"SMS Premium 1,000",340.73,PAY00017982,SMS
2024-10-10,ACC014145,1000,"SMS Pack 1,000",184.33,PAY00017983,SMS
2021-04-11,ACC014147,1000,"SMS Premium 1,000",406.34,PAY00017984,SMS
2021-11-20,ACC014147,1000,"SMS Pack 1,000",208.27,PAY00017985,SMS
2022-02-16,ACC014147,1000,"SMS Pack 1,000",179.82,PAY00017986,SMS
2022-08-05,ACC014147,1000,"SMS Pack 1,000",182.89,PAY00017987,SMS
2023-02-22,ACC014147,1000,"SMS Pack 1,000",185.53,PAY00017988,SMS
2023-08-06,ACC014147,1000,"SMS Pack 1,000",188.59,PAY00017989,SMS
2020-08-24,ACC014148,1000,"SMS Pack 1,000",200.74,PAY00017990,SMS
2021-02-13,ACC014148,10000,"Email Pack 10,000",283.68,PAY00017991,Email
2023-06-13,ACC014149,500000,"Email Pack 500,000",6812.44,PAY00017992,Email
2023-10-01,ACC014149,30000,"SMS Pack 30,000",4025.63,PAY00017993,SMS
2023-10-05,ACC014149,30000,"SMS Pack 30,000",3791.76,PAY00017994,SMS
2023-10-08,ACC014149,50000,"SMS Pack 50,000",5491.82,PAY00017995,SMS
2023-10-12,ACC014149,500000,"Email Pack 500,000",7613.88,PAY00017996,Email
2023-10-14,ACC014149,500000,"Email Pack 500,000",7728.94,PAY00017997,Email
